1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51
chr7:81226560_+	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.1	0.1	0.1	0.1	0.1	0.12	0.12	0.12	0.12	0.14	0.14	0.14	0.16	0.18	0.2	0.18	0.16	0.18	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22
chr7:99973315_-	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.1	0.1	0.08	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.08	0.08	0.06	0.04	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.04	0.04	0.04	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06
chr8:105850900_-	0.28	0.3	0.3	0.28	0.28	0.28	0.28	0.28	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.24	0.24	0.24	0.24	0.22	0.22	0.22	0.2	0.2	0.18	0.16	0.14	0.14	0.14	0.14	0.14	0.14	0.16	0.14	0.16	0.16	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.12	0.1	0.1	0.12	0.12	0.12	0.12
chr8:106960238_+	0.22	0.2	0.22	0.22	0.22	0.22	0.24	0.24	0.24	0.24	0.22	0.22	0.22	0.22	0.22	0.22	0.2	0.18	0.16	0.16	0.14	0.14	0.14	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.08	0.08	0.08	0.06	0.06	0.06	0.04	0.04	0.04	0.04	0.04	0.04
chr8:109814411_+	0.28	0.28	0.28	0.28	0.28	0.26	0.24	0.26	0.28	0.28	0.28	0.26	0.28	0.3	0.32	0.32	0.32	0.34	0.32	0.32	0.32	0.3	0.32	0.32	0.32	0.3	0.3	0.3	0.3	0.3	0.3	0.28	0.28	0.26	0.28	0.3	0.3	0.3	0.3	0.28	0.28	0.26	0.28	0.28	0.3	0.32	0.34	0.34	0.32	0.32	0.3
chr8:10999873_-	0.18	0.2	0.22	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.22	0.22	0.22	0.22	0.22	0.22	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.26	0.26	0.24	0.22	0.22	0.24	0.24	0.24	0.22	0.22	0.22	0.22	0.22	0.22	0.2	0.18	0.18	0.18	0.2	0.2	0.2	0.2	0.22	0.2
chr8:111870514_-	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.2	0.2	0.2	0.2	0.2	0.2	0.18	0.16	0.14	0.14	0.12	0.12	0.12	0.1	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.08	0.08	0.08	0.06	0.06	0.06	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.02
chr8:11617896_-	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.2	0.2	0.2	0.2	0.2	0.18	0.18	0.2	0.2	0.2	0.22	0.22	0.2	0.2	0.18	0.18	0.2	0.18	0.2	0.18	0.18	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.18	0.16	0.18	0.18	0.18	0.18	0.18	0.2	0.22	0.24	0.24	0.24	0.24	0.24	0.24	0.22
chr8:11629388_-	0.26	0.26	0.26	0.26	0.26	0.24	0.24	0.24	0.22	0.2	0.22	0.22	0.22	0.22	0.24	0.22	0.24	0.24	0.26	0.28	0.26	0.26	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.26	0.28	0.3	0.3	0.3	0.28	0.26	0.26	0.28	0.3	0.3	0.3	0.3	0.3
chr8:117171519_+	0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.34	0.36	0.36	0.36	0.36	0.38	0.38	0.38	0.36	0.34	0.34	0.32	0.32	0.32	0.3	0.28	0.28	0.26	0.28	0.3	0.28	0.28	0.26	0.26	0.28	0.28	0.26	0.26	0.28	0.3	0.3	0.3	0.3	0.28	0.26	0.26	0.26	0.26
chr8:119811360_-	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.18	0.2	0.22	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.18	0.2	0.18	0.18	0.16	0.18	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.22	0.24	0.24	0.24	0.24	0.24	0.26	0.26	0.26	0.26	0.24	0.22	0.22	0.2
chr8:121842009_+	0.32	0.34	0.34	0.34	0.32	0.32	0.34	0.34	0.34	0.36	0.34	0.32	0.34	0.36	0.38	0.36	0.36	0.36	0.36	0.36	0.38	0.36	0.38	0.4	0.42	0.42	0.4	0.4	0.4	0.4	0.42	0.42	0.4	0.4	0.4	0.4	0.38	0.36	0.36	0.36	0.38	0.38	0.38	0.36	0.36	0.34	0.34	0.36	0.34	0.32	0.32
chr8:122607158_-	0	0	0	0.02	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.06	0.06	0.06	0.08	0.08	0.08	0.08	0.1	0.1	0.12	0.12	0.12	0.14	0.14	0.14	0.14	0.14	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.18	0.2	0.2	0.2	0.2	0.2	0.2	0.22	0.24	0.24	0.24
chr8:122668543_-	0.44	0.44	0.46	0.46	0.46	0.46	0.46	0.44	0.44	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.44	0.44	0.46	0.46
chr8:122964961_-	0.2	0.2	0.2	0.2	0.22	0.24	0.24	0.24	0.24	0.22	0.2	0.2	0.18	0.18	0.16	0.14	0.14	0.16	0.16	0.16	0.16	0.16	0.18	0.2	0.2	0.2	0.22	0.22	0.22	0.22	0.2	0.2	0.2	0.22	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.18	0.18	0.2	0.2	0.2	0.2	0.2
chr8:122965513_+	0.34	0.36	0.36	0.36	0.34	0.34	0.34	0.32	0.3	0.32	0.3	0.3	0.3	0.3	0.28	0.3	0.28	0.26	0.26	0.26	0.26	0.24	0.24	0.26	0.24	0.22	0.2	0.2	0.2	0.2	0.2	0.18	0.18	0.18	0.18	0.18	0.16	0.14	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.14	0.14	0.14	0.12	0.12
chr8:123093175_+	0.04	0.06	0.06	0.06	0.08	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.08	0.08	0.1	0.1	0.1	0.1	0.1	0.12	0.14	0.14	0.14	0.14	0.16	0.16	0.16	0.16	0.16	0.16	0.18	0.2	0.2	0.2	0.2	0.2	0.2	0.22	0.22	0.24	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22
chr8:123911617_-	0.24	0.24	0.24	0.22	0.22	0.22	0.22	0.24	0.26	0.26	0.26	0.24	0.22	0.2	0.2	0.2	0.2	0.22	0.2	0.2	0.2	0.2	0.18	0.2	0.2	0.2	0.22	0.22	0.22	0.22	0.22	0.24	0.24	0.24	0.24	0.24	0.22	0.22	0.22	0.22	0.22	0.2	0.2	0.18	0.18	0.18	0.2	0.2	0.2	0.2	0.2
chr8:123913632_-	0.28	0.28	0.28	0.28	0.28	0.3	0.28	0.26	0.24	0.24	0.22	0.22	0.22	0.22	0.2	0.18	0.2	0.2	0.22	0.24	0.24	0.24	0.24	0.26	0.28	0.28	0.3	0.3	0.32	0.34	0.34	0.36	0.36	0.36	0.36	0.36	0.36	0.38	0.4	0.38	0.38	0.4	0.38	0.4	0.4	0.4	0.38	0.38	0.36	0.34	0.34
chr8:124312867_+	0.32	0.32	0.34	0.34	0.34	0.34	0.36	0.34	0.34	0.34	0.36	0.36	0.36	0.36	0.36	0.38	0.36	0.36	0.36	0.36	0.36	0.34	0.32	0.32	0.32	0.32	0.32	0.32	0.34	0.32	0.32	0.32	0.32	0.32	0.34	0.34	0.32	0.3	0.3	0.28	0.26	0.24	0.24	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.26
chr8:127278559_+	0.44	0.42	0.44	0.46	0.44	0.44	0.46	0.46	0.46	0.46	0.46	0.44	0.44	0.44	0.44	0.42	0.42	0.42	0.42	0.44	0.44	0.44	0.42	0.4	0.4	0.38	0.4	0.38	0.36	0.36	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.36	0.38	0.4	0.4	0.38	0.4	0.4	0.42	0.42	0.42	0.44
chr8:127452790_+	0.34	0.34	0.34	0.36	0.36	0.36	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.32	0.3	0.28	0.26	0.24	0.24	0.22	0.2	0.18	0.16	0.16	0.16	0.16	0.16	0.16	0.14	0.16	0.14	0.14	0.12	0.12	0.12	0.12	0.12	0.14	0.14	0.16	0.18	0.18	0.18	0.18	0.18	0.16	0.16	0.16	0.16	0.16	0.14
chr8:128846322_-	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.06	0.06	0.08	0.08	0.08	0.08	0.08	0.08	0.1	0.1	0.1	0.1	0.1	0.12	0.14	0.14	0.14	0.14	0.14	0.16	0.16	0.16	0.16	0.16	0.18	0.2	0.2	0.2	0.18	0.16	0.16	0.16	0.18	0.2	0.22
chr8:13349536_+	0.24	0.24	0.24	0.24	0.22	0.22	0.24	0.24	0.24	0.24	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.2	0.2	0.2	0.22	0.22	0.2	0.18	0.18	0.18	0.2	0.2	0.2	0.2	0.18	0.18	0.16	0.16	0.16	0.16	0.16	0.16	0.14	0.14	0.16	0.18	0.2	0.18	0.18	0.2	0.2	0.22	0.22	0.2
chr8:13356465_+	0.28	0.28	0.28	0.28	0.26	0.26	0.26	0.24	0.24	0.24	0.24	0.22	0.22	0.24	0.22	0.22	0.2	0.2	0.2	0.22	0.22	0.24	0.24	0.24	0.24	0.26	0.28	0.3	0.3	0.32	0.34	0.36	0.36	0.38	0.38	0.38	0.4	0.42	0.4	0.4	0.42	0.42	0.44	0.46	0.46	0.44	0.44	0.44	0.44	0.42	0.4
chr8:14890618_+	0.28	0.28	0.28	0.28	0.3	0.3	0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.34	0.32	0.32	0.34	0.34	0.34	0.36	0.36	0.36	0.36	0.38	0.36	0.38	0.36	0.36	0.36	0.36	0.34	0.36	0.38	0.4	0.42	0.4	0.4	0.38	0.36	0.36	0.36	0.36	0.36	0.34	0.34	0.34	0.36	0.34	0.32	0.32
chr8:18628170_+	0.28	0.3	0.3	0.3	0.32	0.32	0.32	0.34	0.34	0.34	0.34	0.32	0.34	0.34	0.34	0.34	0.32	0.32	0.34	0.34	0.32	0.32	0.3	0.3	0.3	0.3	0.28	0.3	0.3	0.28	0.28	0.3	0.3	0.3	0.3	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.26	0.26	0.24	0.24	0.24	0.24	0.26	0.24	0.24
chr8:22586677_-	0.22	0.22	0.22	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.18	0.16	0.16	0.14	0.14	0.16	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.1	0.1	0.1	0.08	0.08	0.08	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.04	0.04	0.04	0.04	0.02	0.02
chr8:23435306_+	0.28	0.28	0.26	0.28	0.28	0.26	0.26	0.26	0.26	0.26	0.26	0.24	0.26	0.26	0.26	0.26	0.24	0.24	0.24	0.24	0.24	0.24	0.22	0.22	0.2	0.2	0.2	0.22	0.22	0.22	0.2	0.2	0.22	0.2	0.18	0.18	0.2	0.2	0.22	0.24	0.24	0.24	0.24	0.22	0.24	0.24	0.24	0.22	0.22	0.2	0.2
chr8:25720803_+	0.24	0.24	0.24	0.24	0.22	0.24	0.24	0.24	0.26	0.26	0.28	0.26	0.26	0.26	0.26	0.26	0.24	0.22	0.24	0.26	0.26	0.24	0.24	0.24	0.26	0.26	0.26	0.26	0.26	0.24	0.24	0.24	0.24	0.24	0.26	0.26	0.26	0.26	0.28	0.28	0.26	0.24	0.26	0.26	0.26	0.26	0.24	0.24	0.24	0.24	0.22
chr8:26076560_-	0.02	0.02	0.02	0.02	0.02	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.08	0.08	0.08	0.08	0.1	0.1	0.1	0.1	0.08	0.08	0.08	0.1	0.12	0.12	0.14	0.14	0.16	0.16	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.2	0.2
chr8:33834915_-	0.28	0.28	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.28	0.28	0.26	0.26	0.28	0.26	0.28	0.28	0.28	0.3	0.32	0.32	0.32	0.32	0.3	0.3	0.28	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.28	0.3	0.28	0.28	0.3	0.3	0.3	0.3	0.3	0.32	0.32	0.32	0.32	0.32
chr8:3401893_+	0.22	0.22	0.22	0.22	0.22	0.2	0.18	0.16	0.16	0.16	0.16	0.14	0.14	0.14	0.16	0.18	0.2	0.18	0.2	0.2	0.22	0.22	0.22	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.22	0.22	0.22	0.22	0.24	0.26	0.26	0.26	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.22	0.22	0.22	0.22
chr8:36123929_+	0.32	0.32	0.32	0.32	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.32	0.3	0.3	0.28	0.26	0.26	0.26	0.26	0.24	0.22	0.22	0.24	0.22	0.22	0.2	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.2	0.2	0.2	0.18	0.16	0.14	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.14	0.14	0.12	0.1
chr8:41350806_-	0.14	0.16	0.16	0.16	0.14	0.14	0.16	0.16	0.16	0.16	0.16	0.18	0.2	0.2	0.2	0.2	0.2	0.22	0.22	0.24	0.26	0.26	0.26	0.26	0.26	0.28	0.3	0.3	0.32	0.32	0.32	0.3	0.3	0.3	0.32	0.32	0.32	0.32	0.32	0.32	0.34	0.32	0.32	0.32	0.32	0.34	0.34	0.34	0.34	0.34	0.34
chr8:45016665_+	0.22	0.22	0.22	0.22	0.24	0.24	0.24	0.22	0.22	0.22	0.2	0.2	0.2	0.2	0.18	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.18	0.2	0.22	0.22	0.22	0.24	0.22	0.22	0.22	0.22	0.2	0.2	0.2	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.2	0.2	0.18	0.16	0.16	0.16	0.16	0.16
chr8:68651418_-	0	0	0	0	0	0	0	0	0	0	0	0.02	0.04	0.04	0.06	0.06	0.06	0.06	0.06	0.06	0.08	0.08	0.08	0.08	0.08	0.1	0.1	0.12	0.12	0.12	0.12	0.12	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.16	0.16	0.16	0.18	0.2	0.22	0.22	0.22	0.22	0.22	0.22	0.24
chr8:68825768_+	0.3	0.3	0.3	0.28	0.28	0.28	0.3	0.3	0.28	0.28	0.28	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.24	0.24	0.26	0.26	0.24	0.22	0.2	0.2	0.2	0.2	0.18	0.18	0.2	0.2	0.2	0.22	0.22	0.22	0.24	0.24	0.22	0.22	0.22	0.24	0.24	0.22	0.22	0.24	0.24	0.22	0.22	0.22	0.22
chr8:69210615_+	0.2	0.2	0.2	0.22	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.22	0.22	0.22	0.22	0.24	0.24	0.24	0.22	0.22	0.22	0.22	0.22	0.24	0.24	0.22	0.22	0.22	0.22	0.22	0.22	0.24	0.24	0.22	0.22	0.22	0.22	0.2	0.2	0.2	0.2	0.2	0.18	0.18	0.18	0.2	0.2	0.2
chr8:69953622_-	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.1	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.14	0.14	0.14	0.14	0.14	0.14	0.16	0.16	0.18	0.18	0.16	0.18	0.18	0.18	0.2	0.2	0.22	0.22	0.22	0.22	0.24	0.22
chr8:69995240_-	0.3	0.32	0.32	0.32	0.34	0.34	0.34	0.34	0.34	0.34	0.32	0.32	0.32	0.32	0.34	0.36	0.36	0.38	0.38	0.38	0.4	0.4	0.4	0.38	0.36	0.34	0.32	0.32	0.32	0.3	0.28	0.3	0.3	0.32	0.3	0.3	0.3	0.32	0.32	0.32	0.32	0.34	0.34	0.32	0.32	0.32	0.32	0.3	0.3	0.32	0.3
chr8:70140560_+	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.14	0.14	0.14	0.14	0.14	0.12	0.12	0.14	0.14	0.14	0.16	0.18	0.18	0.18	0.18	0.18	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.18	0.18	0.18	0.2	0.2	0.18	0.18	0.18	0.18	0.2	0.2	0.18	0.18	0.18	0.2	0.22	0.22
chr8:72456536_+	0.14	0.14	0.16	0.16	0.16	0.18	0.16	0.16	0.18	0.16	0.16	0.14	0.14	0.14	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.14	0.16	0.16	0.16	0.14	0.14	0.16	0.18	0.18	0.18	0.18	0.2	0.22	0.22	0.24	0.24	0.24	0.24	0.26	0.28	0.26	0.26	0.26	0.28	0.28	0.28	0.28	0.28	0.28	0.26
chr8:72519847_-	0.22	0.22	0.22	0.22	0.2	0.18	0.18	0.2	0.2	0.18	0.18	0.18	0.2	0.22	0.22	0.22	0.22	0.22	0.22	0.24	0.22	0.22	0.2	0.2	0.22	0.22	0.24	0.24	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.24	0.24	0.24	0.22	0.24	0.24	0.24	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.24
chr8:85018785_-	0.32	0.32	0.32	0.34	0.34	0.34	0.34	0.34	0.34	0.36	0.38	0.38	0.38	0.36	0.36	0.36	0.36	0.36	0.36	0.36	0.38	0.36	0.36	0.36	0.38	0.38	0.38	0.38	0.38	0.38	0.36	0.36	0.36	0.36	0.38	0.38	0.36	0.34	0.32	0.32	0.32	0.3	0.28	0.3	0.28	0.28	0.28	0.28	0.28	0.28	0.28
chr8:86657208_+	0.26	0.26	0.26	0.26	0.26	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.28	0.3	0.3	0.28	0.28	0.28	0.28	0.26	0.26	0.26	0.24	0.22	0.22	0.22	0.22	0.24	0.26	0.26	0.26	0.28	0.3	0.28	0.26	0.24	0.24	0.22	0.22	0.2	0.2	0.18	0.16	0.16	0.16
chr8:95480571_-	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.16	0.18	0.16	0.16	0.16	0.16	0.18	0.2	0.22	0.22	0.22	0.22	0.2	0.22	0.22	0.24	0.24	0.22	0.22	0.22	0.22	0.24	0.24	0.24	0.26	0.26	0.26	0.28	0.28	0.28	0.26	0.26	0.26	0.24	0.24	0.26	0.26	0.24	0.24	0.24	0.24	0.26
chr9:100764161_+	0.28	0.28	0.28	0.26	0.24	0.24	0.26	0.26	0.24	0.24	0.24	0.22	0.22	0.22	0.22	0.22	0.22	0.24	0.22	0.2	0.2	0.22	0.22	0.22	0.24	0.24	0.24	0.24	0.24	0.26	0.26	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.22	0.2	0.2	0.2	0.22	0.22	0.22	0.2	0.22	0.22	0.22	0.22	0.22
chr9:102889254_+	0.3	0.3	0.32	0.32	0.32	0.3	0.3	0.28	0.3	0.32	0.32	0.32	0.32	0.32	0.34	0.34	0.32	0.3	0.28	0.28	0.3	0.32	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.36	0.38	0.38	0.38	0.38	0.36	0.36	0.36	0.36	0.34	0.34	0.36	0.36	0.36	0.34	0.32	0.32	0.34	0.34	0.36	0.36	0.38
chr9:106285553_+	0.22	0.22	0.22	0.2	0.2	0.2	0.2	0.2	0.2	0.18	0.16	0.16	0.14	0.14	0.14	0.14	0.14	0.12	0.1	0.1	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.14	0.14	0.16	0.14	0.12	0.12	0.12	0.12	0.1	0.1	0.1	0.12	0.12	0.12	0.14	0.14	0.12	0.12	0.12	0.12	0.12	0.14	0.16
chr9:107835690_-	0.04	0.04	0.06	0.08	0.08	0.08	0.08	0.1	0.1	0.12	0.14	0.14	0.14	0.14	0.14	0.16	0.18	0.18	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.22	0.22	0.22	0.22	0.22	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24
chr9:110085927_-	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.18	0.18	0.18	0.18	0.2	0.2	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.2	0.2	0.2	0.2	0.22	0.24	0.22	0.24	0.26	0.26	0.24	0.24	0.24	0.22	0.22	0.24	0.24	0.24	0.24	0.24	0.26	0.28	0.28	0.28	0.26	0.28	0.3	0.32
chr9:111216592_+	0.22	0.2	0.2	0.2	0.2	0.18	0.18	0.18	0.2	0.2	0.2	0.2	0.22	0.24	0.24	0.24	0.24	0.24	0.26	0.28	0.26	0.26	0.26	0.28	0.28	0.28	0.28	0.28	0.28	0.3	0.28	0.26	0.28	0.28	0.26	0.28	0.3	0.3	0.3	0.3	0.3	0.3	0.32	0.32	0.32	0.32	0.3	0.3	0.3	0.32	0.32
chr9:121351940_+	0.16	0.16	0.18	0.18	0.18	0.18	0.16	0.14	0.14	0.12	0.12	0.12	0.12	0.14	0.14	0.12	0.12	0.12	0.12	0.1	0.12	0.12	0.12	0.12	0.12	0.14	0.14	0.16	0.16	0.16	0.16	0.16	0.14	0.14	0.12	0.14	0.16	0.16	0.16	0.16	0.16	0.16	0.18	0.18	0.18	0.18	0.2	0.2	0.2	0.2	0.2
chr9:15307107_+	0.3	0.32	0.32	0.32	0.32	0.3	0.3	0.3	0.32	0.3	0.3	0.3	0.3	0.3	0.32	0.3	0.28	0.28	0.28	0.28	0.26	0.26	0.28	0.28	0.28	0.28	0.28	0.28	0.26	0.28	0.26	0.26	0.24	0.24	0.24	0.24	0.24	0.24	0.26	0.28	0.28	0.28	0.26	0.24	0.24	0.24	0.24	0.22	0.22	0.2	0.2
chr9:19622478_+	0.22	0.2	0.18	0.18	0.18	0.16	0.14	0.16	0.16	0.16	0.16	0.18	0.18	0.18	0.18	0.18	0.16	0.16	0.18	0.2	0.2	0.2	0.2	0.2	0.22	0.22	0.22	0.22	0.2	0.2	0.18	0.18	0.16	0.14	0.14	0.14	0.14	0.14	0.16	0.14	0.14	0.16	0.16	0.16	0.16	0.16	0.16	0.18	0.18	0.18	0.18
chr9:22305681_-	0.06	0.04	0.04	0.04	0.04	0.02	0.04	0.02	0.02	0.02	0.02	0.02	0.02	0.04	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.06	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.08	0.1	0.1	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.14	0.16	0.16	0.16
chr9:22777694_+	0.4	0.38	0.4	0.4	0.4	0.42	0.4	0.4	0.38	0.4	0.4	0.4	0.4	0.4	0.4	0.38	0.4	0.4	0.4	0.38	0.4	0.38	0.4	0.42	0.42	0.44	0.44	0.44	0.42	0.42	0.4	0.4	0.4	0.42	0.42	0.4	0.38	0.38	0.36	0.38	0.4	0.42	0.42	0.4	0.42	0.44	0.42	0.4	0.4	0.4	0.38
chr9:24578565_-	0.5	0.5	0.48	0.48	0.46	0.46	0.44	0.44	0.42	0.42	0.4	0.4	0.4	0.4	0.38	0.38	0.36	0.36	0.34	0.34	0.32	0.32	0.3	0.3	0.28	0.28	0.28	0.28	0.26	0.26	0.26	0.26	0.24	0.26	0.26	0.26	0.24	0.24	0.24	0.24	0.22	0.22	0.2	0.2	0.18	0.18	0.16	0.16	0.16	0.16	0.14
chr9:32540617_-	0.44	0.46	0.44	0.44	0.44	0.42	0.4	0.4	0.38	0.36	0.34	0.36	0.36	0.34	0.34	0.34	0.36	0.36	0.36	0.38	0.38	0.38	0.4	0.38	0.4	0.4	0.38	0.36	0.34	0.36	0.38	0.36	0.38	0.38	0.38	0.38	0.38	0.36	0.36	0.36	0.36	0.34	0.34	0.32	0.32	0.32	0.34	0.34	0.34	0.34	0.32
chr9:35133763_-	0.28	0.28	0.26	0.24	0.24	0.24	0.26	0.26	0.24	0.24	0.26	0.26	0.26	0.26	0.24	0.24	0.24	0.24	0.22	0.22	0.2	0.18	0.16	0.16	0.14	0.16	0.16	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.14	0.12	0.12	0.12	0.12	0.12	0.12	0.12	0.1	0.1	0.1	0.08	0.08	0.08	0.06	0.06
chr9:3642494_+	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.22	0.22	0.22	0.22	0.22	0.24	0.24	0.22	0.22	0.22	0.22	0.22	0.22	0.24	0.22	0.2	0.2	0.2	0.2	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.24	0.22	0.22	0.22	0.22	0.22	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.18
chr9:36733447_-	0.1	0.12	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.12	0.12	0.14	0.14	0.12	0.12	0.14	0.14	0.14	0.16	0.18	0.2	0.2	0.2	0.22	0.24	0.22	0.22	0.22	0.22	0.22	0.22	0.24	0.26	0.26	0.26	0.26	0.26	0.24	0.24	0.24	0.26	0.26	0.26	0.26	0.26	0.28	0.3	0.3	0.3	0.3	0.32
chr9:37500611_+	0.34	0.32	0.34	0.34	0.34	0.34	0.34	0.32	0.34	0.34	0.34	0.34	0.34	0.32	0.32	0.34	0.32	0.32	0.32	0.3	0.32	0.32	0.34	0.36	0.38	0.38	0.36	0.36	0.34	0.34	0.34	0.34	0.32	0.32	0.32	0.32	0.34	0.32	0.34	0.36	0.36	0.34	0.36	0.36	0.34	0.32	0.34	0.34	0.32	0.34	0.34
chr9:44409888_+	0.26	0.24	0.24	0.24	0.22	0.22	0.2	0.2	0.2	0.22	0.22	0.24	0.24	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.22	0.2	0.2	0.2	0.22	0.22	0.22	0.22	0.24	0.24	0.24	0.24	0.22	0.22	0.22	0.24	0.24	0.24	0.22	0.2	0.22	0.22	0.22	0.22	0.22	0.22	0.2	0.22	0.22	0.24	0.24
