ID	strand	Average MAPQ	Counts_Unique	Counts_Multimappers_All	Counts_Multimappers_Scaled	Counts_Multimappers_BestMapping	Multimaped Reads %	Control:Counts_Unique	Control:Counts_Multimappers_All	Control:Counts_Multimappers_Scaled	Control:Counts_Multimappers_BestMapping	Same Strand: Host_gene_name	Same Strand: Host_gene_ensembl_id	Same Strand: RNA_type	Same Strand: Repeat_Type	Same Strand: Intron Exon	Same Strand: RNA_type_Classification	Same Strand: ncRNA_Classification	Opposite Strand: Host_gene_name	Opposite Strand: Host_gene_ensembl_id	Opposite Strand: RNA_type	Opposite Strand: Repeat_Type	Opposite Strand: Intron Exon	Opposite Strand: RNA_type_Classification	Opposite Strand: ncRNA_Classification	Both Strand: RNA_type_Classification	MM_number	MM_Alt_Peaktype	MM_Same_Peaktype	MM_biotype	MM_Prec_Alt_Peaktype	MM_Alt_Alignments	iCount_peak
chr8:111405027-111405085	+		11	23	11.05	11	52.1739130434783	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr8:111476597-111476648	-		9	10	9.33	10	10	0	0	0	0	Wdr59	ENSMUSG00000031959	protein_coding		intron	protein_coding: Intron					SINE,Simple_repeat		Repeat Element		Antisense Feature							0
chr8:111537003-111537042	+		35	35	35	35	0	2	2	2	2	Znrf1	ENSMUSG00000033545	protein_coding		exon	protein_coding: exon							no Feature		protein_coding: exon							1
chr8:111660029-111660060	-		5	6	5.33	6	16.6666666666667	0	0	0	0				LTR		Repeat Element		Zfp1	ENSMUSG00000055835	protein_coding		intron	protein_coding: Intron		Repeat Element							0
chr8:111870467-111870514	-		8	8	8	8	0	0	0	0	0	Tmem170	ENSMUSG00000031953	protein_coding		intron	protein_coding: Intron					SINE,LTR		Repeat Element		Antisense Feature							0
chr8:111917534-111917574	+		5	7	5.75	5	28.5714285714286	0	0	0	0				SINE,Simple_repeat		Repeat Element		Tmem231	ENSMUSG00000031951	protein_coding	SINE	intron	Repeat Element		Repeat Element							0
chr8:111919114-111919167	-		17	17	17	17	0	0	0	0	0	Tmem231	ENSMUSG00000031951	protein_coding		intron	protein_coding: Intron					SINE,Simple_repeat		Repeat Element		Antisense Feature							0
chr8:111964847-111964884	+		7	7	7	7	0	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr8:112084336-112084400	+		6	9	6.5	7	33.3333333333333	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr8:112221998-112222032	-		5	7	5.58	5	28.5714285714286	0	0	0	0						no Feature					Simple_repeat		Repeat Element		Antisense Feature							0
chr8:112589415-112589469	-		10	14	10.75	10	28.5714285714286	0	0	0	0						no Feature		Cntnap4	ENSMUSG00000031772	protein_coding	Simple_repeat	intron	Repeat Element		Antisense Feature							0
chr8:112791084-112791134	+		15	15	15	15	0	0	0	0	0	Cntnap4	ENSMUSG00000031772	protein_coding	Simple_repeat	intron	Repeat Element							no Feature		Repeat Element							0
chr8:113372559-113372595	+		11	12	11.5	11	8.33333333333333	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr8:113610559-113610604	+		7	20	7.51	8	65	0	1	0.33	0				LTR,Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr8:113820162-113820203	+		5	14	5.59	6	64.2857142857143	0	0	0	0				LTR		Repeat Element		Adamts18	ENSMUSG00000053399	protein_coding		intron	protein_coding: Intron		Repeat Element							0
chr8:114008433-114008496	-		28	36	30.17	31	22.2222222222222	0	0	0	0						no Feature					LTR		Repeat Element		Antisense Feature							0
chr8:114136521-114136562	-		5	5	5	5	0	0	0	0	0						no Feature		Nudt7	ENSMUSG00000031767	protein_coding	Simple_repeat	intron	Repeat Element		Antisense Feature							0
chr8:11423210-11423265	-		23	24	23.5	23	4.16666666666667	0	0	0	0				SINE		Repeat Element		Col4a2	ENSMUSG00000031503	protein_coding	Simple_repeat	intron	Repeat Element		Repeat Element							0
chr8:115695974-115696012	+		10	10	10	10	0	0	0	0	0				Simple_repeat		Repeat Element		Maf	ENSMUSG00000055435	protein_coding		intron	protein_coding: Intron		Repeat Element							0
chr8:115850217-115850275	+		8	8	8	8	0	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr8:11617829-11617896	-		48	48	48	48	0	1	1	1	1	Ankrd10	ENSMUSG00000031508	protein_coding		intron	protein_coding: Intron					SINE		Repeat Element		Antisense Feature							0
chr8:116205328-116205384	-		8	8	8	8	0	0	0	0	0						no Feature					Simple_repeat		Repeat Element		Antisense Feature							0
chr8:11629347-11629388	-		50	50	50	50	0	3	3	3	3	Ankrd10	ENSMUSG00000031508	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							0
chr8:116819030-116819080	+		8	8	8	8	0	0	0	0	0				LTR,Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr8:117171519-117171556	+		53	54	53.5	54	1.85185185185185	1	1	1	1	Gan	ENSMUSG00000052557	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							1
chr8:118100035-118100097	+		8	15	9.5	11	46.6666666666667	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr8:119586786-119586827	-		55	55	55	55	0	1	1	1	1				LTR		Repeat Element		Dnaaf1	ENSMUSG00000031831	protein_coding		intron	protein_coding: Intron		Repeat Element							0
chr8:119722861-119722911	+		8	14	11	12	42.8571428571429	0	0	0	0	Atp2c2	ENSMUSG00000034112	protein_coding	Simple_repeat	intron	Repeat Element							no Feature		Repeat Element							0
chr8:119811316-119811360	-		8	8	8	8	0	0	0	0	0	Cotl1	ENSMUSG00000031827	protein_coding		intron	protein_coding: Intron					SINE		Repeat Element		Antisense Feature							0
chr8:120084530-120084561	-		33	33	33	33	0	1	1	1	1	Zdhhc7	ENSMUSG00000031823	protein_coding		intron	protein_coding: Intron		Gm20388	ENSMUSG00000092329	protein_coding		intron	protein_coding: Intron		Antisense Feature							1
chr8:120626009-120626054	+		8	9	8.09	8	11.1111111111111	0	0	0	0	Gm20388,tRNA-Asn-AAC	ENSMUSG00000092329	protein_coding,tRNA		intron	ncRNA	tRNA	1190005I06Rik,Gm27021	ENSMUSG00000043687,ENSMUSG00000097919	protein_coding		intron	protein_coding: Intron	tRNA	ncRNA							0
chr8:121418750-121418800	-		10	14	12	11	28.5714285714286	0	0	0	0						no Feature		Gm20388	ENSMUSG00000092329	protein_coding	Simple_repeat	intron	Repeat Element		Antisense Feature							0
chr8:121523553-121523604	+		5	13	5.34	5	61.5384615384615	0	0	0	0	Gm20388	ENSMUSG00000092329	protein_coding	Simple_repeat	intron	Repeat Element							no Feature		Repeat Element							0
chr8:121842009-121842074	+		63	63	63	63	0	2	2	2	2	Gm20388	ENSMUSG00000092329	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							0
chr8:122155781-122155832	-		5	10	5.45	5	50	0	0	0	0						no Feature		Gm20388	ENSMUSG00000092329	protein_coding	Simple_repeat	intron	Repeat Element		Antisense Feature							0
chr8:122607104-122607158	-		5	7	5.56	6	28.5714285714286	0	0	0	0	Galns	ENSMUSG00000015027	protein_coding	SINE	intron	Repeat Element		Gm20388	ENSMUSG00000092329	protein_coding	Simple_repeat	intron	Repeat Element		Repeat Element							0
chr8:122633117-122633182	+		10	11	10.02	10	9.09090909090909	0	0	0	0	Gm20388	ENSMUSG00000092329	protein_coding	Simple_repeat	intron	Repeat Element		Cbfa2t3	ENSMUSG00000006362	protein_coding		intron	protein_coding: Intron		Repeat Element							0
chr8:122668393-122668543	-		34	42	35.9	37	19.047619047619	0	0	0	0	Cbfa2t3	ENSMUSG00000006362	protein_coding	LTR	intron	Repeat Element		Gm20388	ENSMUSG00000092329	protein_coding	Simple_repeat	intron	Repeat Element		Repeat Element							0
chr8:122964924-122964961	-		65	65	65	65	0	2	2	2	2	Ankrd11	ENSMUSG00000035569	protein_coding		intron	protein_coding: Intron		Gm20388	ENSMUSG00000092329	protein_coding	LTR	intron	Repeat Element		Antisense Feature							1
chr8:122965513-122965539	+		5	7	5.62	5	28.5714285714286	0	0	0	0	Gm20388	ENSMUSG00000092329	protein_coding	LTR	intron	Repeat Element		Ankrd11	ENSMUSG00000035569	protein_coding		intron	protein_coding: Intron		Repeat Element							0
chr8:123093175-123093220	+		11	19	13.29	15	42.1052631578947	0	0	0	0	Gm20388,Spg7	ENSMUSG00000000738,ENSMUSG00000092329	protein_coding	SINE	intron	Repeat Element					SINE		Repeat Element		Repeat Element							0
chr8:123564284-123564320	-		5	21	5.35	5	76.1904761904762	0	0	0	0	n-R5s115,5S	ENSMUSG00000095915	rRNA			ncRNA	rRNA	Gm20388	ENSMUSG00000092329	protein_coding		intron	protein_coding: Intron	rRNA	ncRNA	7	0	7	rRNA	0	chr3:4339082-4339121_rRNA, chr4:53860736-53860774_rRNA, chrX:6106975-6107014_rRNA	0
chr8:123911583-123911617	-		6	6	6	6	0	0	0	0	0	Nup133	ENSMUSG00000039509	protein_coding		intron	protein_coding: Intron		Gm20388	ENSMUSG00000092329	protein_coding	SINE	intron	Repeat Element		Antisense Feature							0
chr8:123913584-123913632	-		63	63	63	63	0	2	2	2	2	Nup133	ENSMUSG00000039509	protein_coding	LTR	intron	Repeat Element		Gm20388	ENSMUSG00000092329	protein_coding	LTR	intron	Repeat Element		Repeat Element							1
chr8:124003101-124003137	-		43	43	43	43	0	1	1	1	1	Taf5l	ENSMUSG00000038697	protein_coding		exon	protein_coding: exon		Gm20388	ENSMUSG00000092329	protein_coding		intron	protein_coding: Intron		protein_coding: exon							1
chr8:124048273-124048334	+		54	54	54	54	0	2	2	2	2	Gm20388,Urb2	ENSMUSG00000031976,ENSMUSG00000092329	protein_coding		exon,intron	protein_coding: Intron		Gm45732	ENSMUSG00000110704	lncRNA			lncRNA		Antisense Feature							1
chr8:124312867-124312908	+		17	17	17	17	0	0	0	0	0	Galnt2,Gm20388	ENSMUSG00000089704,ENSMUSG00000092329	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							0
chr8:124495303-124495344	-		8	10	8.67	9	20	0	0	0	0						no Feature					Simple_repeat		Repeat Element		Antisense Feature							0
chr8:124583930-124583990	-		10	10	10	10	0	0	0	0	0						no Feature		Capn9	ENSMUSG00000031981	protein_coding	Simple_repeat	intron	Repeat Element		Antisense Feature							0
chr8:124722613-124722652	-		6	12	6.12	6	50	0	0	0	0						no Feature		Arv1	ENSMUSG00000031982	protein_coding	SINE,Simple_repeat	intron	Repeat Element		Antisense Feature							0
chr8:125181011-125181066	+		6	8	6	6	25	0	0	0	0	Disc1	ENSMUSG00000043051	protein_coding	LTR,Simple_repeat	intron	Repeat Element							no Feature		Repeat Element							0
chr8:125665175-125665208	+		7	7	7	7	0	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr8:125995133-125995178	+		9	13	9.01	9	30.7692307692308	1	1	1	1	Kcnk1	ENSMUSG00000033998	protein_coding	Simple_repeat	exon	protein_coding: exon							no Feature		protein_coding: exon							0
chr8:126216904-126216954	+		7	7	7	7	0	0	0	0	0	Slc35f3	ENSMUSG00000057060	protein_coding	Simple_repeat	intron	Repeat Element					LTR		Repeat Element		Repeat Element							0
chr8:126265654-126265705	+		6	9	6	6	33.3333333333333	0	0	0	0	Slc35f3	ENSMUSG00000057060	protein_coding	Simple_repeat	intron	Repeat Element							no Feature		Repeat Element							0
chr8:126869899-126869931	-		9	16	9.03	9	43.75	0	0	0	0	Gm31718	ENSMUSG00000110697	lncRNA			lncRNA					Simple_repeat		Repeat Element		Antisense Feature							0
chr8:126871910-126871935	-		32	32	32	32	0	1	1	1	1	Gm31718	ENSMUSG00000110697	lncRNA			lncRNA					LINE		Repeat Element		Antisense Feature							0
chr8:127170689-127170750	+		55	64	55.15	55	14.0625	0	0	0	0	Pard3	ENSMUSG00000025812	protein_coding	Simple_repeat	intron	Repeat Element							no Feature		Repeat Element							1
chr8:127278559-127278600	+		6	13	9.5	10	53.8461538461538	0	0	0	0	Pard3	ENSMUSG00000025812	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							0
chr8:127452790-127452826	+		7	7	7	7	0	0	0	0	0	Pard3	ENSMUSG00000025812	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							0
chr8:127726711-127726761	+		5	27	6.16	6	81.4814814814815	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr8:127932534-127932590	-		7	11	8	8	36.3636363636364	0	0	0	0						no Feature					Simple_repeat		Repeat Element		Antisense Feature							0
chr8:127953026-127953063	-		10	28	11.38	13	64.2857142857143	1	1	1	1				LTR		Repeat Element					Simple_repeat		Repeat Element		Repeat Element							0
chr8:128547506-128547544	-		6	6	6	6	0	0	0	0	0						no Feature					SINE,Simple_repeat		Repeat Element		Antisense Feature							0
chr8:128644328-128644393	+		11	15	12.33	13	26.6666666666667	0	0	0	0				Simple_repeat		Repeat Element					SINE		Repeat Element		Repeat Element							0
chr8:128846280-128846322	-		6	7	6.14	6	14.2857142857143	0	0	0	0	Ccdc7a	ENSMUSG00000025808	protein_coding	LINE	intron	Repeat Element					LINE		Repeat Element		Repeat Element							0
chr8:13349536-13349586	+		59	60	59.5	59	1.66666666666667	2	2	2	2	Tfdp1	ENSMUSG00000038482	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							1
chr8:13356465-13356522	+		35	37	36	36	5.40540540540541	1	1	1	1	Tfdp1	ENSMUSG00000038482	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							1
chr8:14626300-14626359	+		11	13	11.83	12	15.3846153846154	0	0	0	0	Dlgap2	ENSMUSG00000047495	protein_coding	Simple_repeat	intron	Repeat Element							no Feature		Repeat Element							0
chr8:14890618-14890657	+		46	46	46	46	0	3	3	3	3	Cln8	ENSMUSG00000026317	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							1
chr8:14982854-14982910	+		8	11	9	9	27.2727272727273	0	0	0	0	Arhgef10	ENSMUSG00000071176	protein_coding	Simple_repeat	intron	Repeat Element							no Feature		Repeat Element							0
chr8:15813895-15813938	+		7	7	7	7	0	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr8:16297097-16297159	+		9	11	9.45	9	18.1818181818182	0	0	0	0				Simple_repeat		Repeat Element		Csmd1	ENSMUSG00000060924	protein_coding		intron	protein_coding: Intron		Repeat Element							0
chr8:16592150-16592199	+		6	8	6	6	25	0	0	0	0				Simple_repeat		Repeat Element		Csmd1	ENSMUSG00000060924	protein_coding		intron	protein_coding: Intron		Repeat Element							0
chr8:17276002-17276064	-		5	6	5.5	6	16.6666666666667	0	0	0	0	Csmd1	ENSMUSG00000060924	protein_coding		intron	protein_coding: Intron					Simple_repeat		Repeat Element		Antisense Feature							0
chr8:17768559-17768610	-		6	7	6.5	6	14.2857142857143	0	0	0	0						no Feature					Simple_repeat		Repeat Element		Antisense Feature							0
chr8:18628170-18628210	+		18	18	18	18	0	0	0	0	0	Mcph1	ENSMUSG00000039842	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							0
chr8:18915900-18915937	-		5	6	5.33	5	16.6666666666667	0	0	0	0						no Feature					Simple_repeat		Repeat Element		Antisense Feature							0
chr8:20294685-20294725	-		38	40	38.39	38	5	1	1	1	1	6820431F20Rik	ENSMUSG00000071796	pseudogene			pseudogene					DNA		Repeat Element		pseudogene							0
chr8:22022934-22022983	+		5	12	5.01	5	58.3333333333333	0	0	0	0				Simple_repeat		Repeat Element		Atp7b	ENSMUSG00000006567	protein_coding		intron	protein_coding: Intron		Repeat Element							0
chr8:22586623-22586677	-		6	6	6	6	0	0	0	0	0	Vdac3	ENSMUSG00000008892	protein_coding		intron	protein_coding: Intron					SINE		Repeat Element		Antisense Feature							0
chr8:22637192-22637234	-		6	9	7.14	6	33.3333333333333	0	0	0	0	Polb,BC1_Mm	ENSMUSG00000031536	protein_coding,scRNA		intron	ncRNA	scRNA						no Feature	scRNA	ncRNA							0
chr8:23158333-23158383	-		36	36	36	36	0	1	1	1	1						no Feature		Nkx6-3	ENSMUSG00000063672	protein_coding		exon	protein_coding: exon		Antisense Feature							1
chr8:23435306-23435348	+		55	57	56	57	3.50877192982456	3	3	3	3	Sfrp1	ENSMUSG00000031548	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							1
chr8:23821380-23821480	+		5	24	5.28	6	79.1666666666667	0	0	0	0	Zmat4	ENSMUSG00000037492	protein_coding	Simple_repeat	intron	Repeat Element							no Feature		Repeat Element							0
chr8:24027236-24027275	-		9	13	10.04	10	30.7692307692308	0	0	0	0						no Feature		Zmat4	ENSMUSG00000037492	protein_coding	Simple_repeat	intron	Repeat Element		Antisense Feature							0
chr8:24295190-24295243	+		10	48	11.11	11	79.1666666666667	0	1	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr8:25720803-25720864	+		7	8	7.5	8	12.5	1	1	1	1	Plpp5	ENSMUSG00000031570	protein_coding		intron	protein_coding: Intron					SINE		Repeat Element		Antisense Feature							0
chr8:25821398-25821438	+		5	6	5.2	5	16.6666666666667	0	0	0	0				SINE		Repeat Element		Ash2l	ENSMUSG00000031575	protein_coding		intron	protein_coding: Intron		Repeat Element							0
chr8:26076522-26076560	-		5	5	5	5	0	0	0	0	0	Hook3	ENSMUSG00000037234	protein_coding	SINE	intron	Repeat Element					Simple_repeat		Repeat Element		Repeat Element							0
chr8:27233555-27233600	-		6	29	6.18	6	79.3103448275862	0	0	0	0						no Feature		Gm45470	ENSMUSG00000109674	lncRNA	SINE,Simple_repeat		Repeat Element		Antisense Feature							0
chr8:27395241-27395291	+		14	70	18.3	16	80	0	1	0.01	0	Chrnb3	ENSMUSG00000031492	protein_coding	Simple_repeat	intron,exon	Repeat Element		BC1_Mm		scRNA			ncRNA		Repeat Element							0
chr8:29268847-29268909	-		5	8	6.11	6	37.5	0	0	0	0						no Feature					Simple_repeat		Repeat Element		Antisense Feature							0
chr8:29354024-29354071	+		5	5	5	5	0	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr8:31150800-31150829	-		11	11	11	11	0	1	1	1	1						no Feature		Tti2	ENSMUSG00000031577	protein_coding	Low_complexity	exon	protein_coding: exon		Antisense Feature							0
chr8:31163810-31163848	-		48	48	48	48	0	2	2	2	2	Mak16	ENSMUSG00000031578	protein_coding		intron	protein_coding: Intron		Tti2	ENSMUSG00000031577	protein_coding		exon	protein_coding: exon		Antisense Feature							1
chr8:31692512-31692569	-		5	11	6.01	7	54.5454545454545	0	0	0	0						no Feature					Simple_repeat		Repeat Element		Antisense Feature							0
chr8:3213821-3213879	-		10	13	11.08	12	23.0769230769231	0	0	0	0	Insr	ENSMUSG00000005534	protein_coding		intron	protein_coding: Intron					Simple_repeat		Repeat Element		Antisense Feature							0
chr8:32269874-32269937	+		18	27	19.68	19	33.3333333333333	0	0	0	0				Simple_repeat		Repeat Element		Nrg1	ENSMUSG00000062991	protein_coding		intron	protein_coding: Intron		Repeat Element							0
chr8:32453201-32453333	-		18	80	48.42	47	77.5	1	1	1	1	Nrg1	ENSMUSG00000062991	protein_coding		intron	protein_coding: Intron					LTR,Low_complexity		Repeat Element		Antisense Feature							0
chr8:33329208-33329265	-		6	6	6	6	0	0	0	0	0	Wrn	ENSMUSG00000031583	protein_coding		exon,intron	protein_coding: Intron					Simple_repeat		Repeat Element		Antisense Feature							0
chr8:33610688-33610752	+		53	53	53	53	0	2	2	2	2	Ppp2cb	ENSMUSG00000009630	protein_coding		exon	protein_coding: exon							no Feature		protein_coding: exon							1
chr8:33834877-33834915	-		57	57	57	57	0	1	1	1	1	Rbpms	ENSMUSG00000031586	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							1
chr8:33972250-33972300	+		32	32	32	32	0	1	1	1	1				Low_complexity		Repeat Element							no Feature		Repeat Element							0
chr8:3401893-3401933	+		72	72	72	72	0	5	5	5	5	Arhgef18	ENSMUSG00000004568	protein_coding	LTR	intron	Repeat Element							no Feature		Repeat Element							0
chr8:34130204-34130272	+		5	5	5	5	0	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr8:34151466-34151526	+		5	6	5.5	5	16.6666666666667	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr8:34151759-34151817	-		6	6	6	6	0	0	0	0	0				SINE,LTR		Repeat Element							no Feature		Repeat Element							0
chr8:34316336-34316389	-		16	16	16	16	0	0	0	0	0						no Feature					Simple_repeat		Repeat Element		Antisense Feature							0
chr8:34690293-34690352	-		5	11	6.17	6	54.5454545454545	0	0	0	0						no Feature					Simple_repeat		Repeat Element		Antisense Feature							0
chr8:34780262-34780325	+		5	8	5.5	6	37.5	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr8:35058644-35058680	-		10	49	10.94	11	79.5918367346939	0	1	0	0						no Feature					Simple_repeat		Repeat Element		Antisense Feature							0
chr8:35210280-35210337	-		9	11	9.83	10	18.1818181818182	0	0	0	0				LTR		Repeat Element							no Feature		Repeat Element							0
chr8:35374564-35374616	+		6	8	7	8	25	0	0	0	0				SINE,Low_complexity		Repeat Element		Gm45469	ENSMUSG00000109698	lncRNA			lncRNA		Repeat Element							0
chr8:36123929-36123963	+		48	48	48	48	0	2	2	2	2	Prag1	ENSMUSG00000050271	protein_coding		intron	protein_coding: Intron					LINE		Repeat Element		Antisense Feature							0
chr8:36310918-36310985	+		5	12	5.79	6	58.3333333333333	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
